app,open,duration,sec
Instagram,3/19/2018 16:30,1s,1
Gmail,3/19/2018 16:32,5s,5
Messages,3/19/2018 16:32,4s,4
Messages,3/19/2018 16:33,45s,45
Gmail,3/19/2018 16:33,1s,1
Gmail,3/19/2018 16:34,22s,22
Gmail,3/19/2018 16:35,5s,5
Instagram,3/19/2018 16:35,4s,4
Instagram,3/19/2018 16:35,42s,42
Messages,3/19/2018 16:36,53s,53
Messages,3/19/2018 16:36,1m 37s,97
Messages,3/19/2018 16:38,1s,1
Messages,3/19/2018 16:38,48s,48
Snapchat,3/19/2018 16:39,12s,12
Messages,3/19/2018 16:39,11s,11
Messages,3/19/2018 16:45,1s,1
Messages,3/19/2018 16:45,2s,2
Pandora,3/19/2018 16:45,3s,3
Messenger Lite,3/19/2018 16:52,48s,48
Messages,3/19/2018 17:16,4s,4
Messages,3/19/2018 17:16,2s,2
Pandora,3/19/2018 17:16,1s,1
Messages,3/19/2018 17:16,11s,11
Messenger Lite,3/19/2018 17:44,1m ,60
Messenger Lite,3/19/2018 17:45,10s,10
Messages,3/19/2018 17:46,1m 22s,82
Snapchat,3/19/2018 17:47,10s,10
Messages,3/19/2018 17:47,52s,52
Messages,3/19/2018 17:53,7s,7
Messages,3/19/2018 18:01,1m ,60
Messages,3/19/2018 18:32,44s,44
Messages,3/19/2018 18:33,1s,1
Messages,3/19/2018 19:30,11s,11
Messages,3/19/2018 19:31,12s,12
Gmail,3/19/2018 19:31,32s,32
Messages,3/19/2018 19:31,1m ,60
Messages,3/19/2018 20:09,5s,5
Gmail,3/19/2018 20:49,2s,2
Messages,3/19/2018 20:49,18s,18
Instagram,3/19/2018 20:49,9s,9
Instagram,3/19/2018 20:50,3m 32s,212
Firefox,3/19/2018 20:54,5m 12s,312
Instagram,3/19/2018 20:59,8s,8
System UI,3/19/2018 20:59,1s,1
Instagram,3/19/2018 20:59,17m 31s,1051
System UI,3/19/2018 21:17,1s,1
Instagram,3/19/2018 21:17,23m 8s,1388
Instagram,3/19/2018 21:40,16m 16s,976
Instagram,3/19/2018 21:56,7s,7
Instagram,3/19/2018 21:56,5m 25s,325
Netflix,3/19/2018 22:02,1m 29s,89
System UI,3/19/2018 22:04,1s,1
Messenger Lite,3/19/2018 22:29,6s,6
Netflix,3/19/2018 22:29,9s,9
Netflix,3/20/2018 8:02,1s,1
System UI,3/20/2018 8:02,2s,2
Messages,3/20/2018 8:02,8s,8
Twitter,3/20/2018 8:03,11s,11
Twitter,3/20/2018 8:03,7s,7
Venmo,3/20/2018 8:03,12s,12
Gmail,3/20/2018 8:05,19s,19
Gmail,3/20/2018 8:05,1s,1
Messages,3/20/2018 8:05,16s,16
Gmail,3/20/2018 8:06,10s,10
Snapchat,3/20/2018 8:06,16s,16
System UI,3/20/2018 8:07,1s,1
Google Play Store,3/20/2018 9:21,5s,5
Drive,3/20/2018 9:30,12s,12
Drive,3/20/2018 9:31,12m 31s,751
Drive,3/20/2018 9:43,3m 40s,220
Drive,3/20/2018 9:46,1m 26s,86
Drive,3/20/2018 9:46,1s,1
Drive,3/20/2018 9:48,6m 34s,394
Drive,3/20/2018 9:55,3m 15s,195
Messages,3/20/2018 10:16,1s,1
Messages,3/20/2018 10:16,1m 47s,107
Messages,3/20/2018 10:16,1s,1
Messages,3/20/2018 10:20,7s,7
Clock,3/20/2018 10:21,2s,2
Messages,3/20/2018 10:49,12s,12
Phone,3/20/2018 11:03,9s,9
Visual Voicemail,3/20/2018 11:03,15s,15
Contacts,3/20/2018 11:04,8s,8
Contacts,3/20/2018 11:04,11s,11
Pandora,3/20/2018 11:06,4s,4
Gmail,3/20/2018 11:16,10s,10
Gmail,3/20/2018 11:17,1m 18s,78
Gmail,3/20/2018 11:19,13s,13
Gmail,3/20/2018 11:19,25s,25
System UI,3/20/2018 11:22,1s,1
Instagram,3/20/2018 11:39,2s,2
Messages,3/20/2018 11:39,1m 10s,70
Messages,3/20/2018 12:16,4s,4
Instagram,3/20/2018 12:16,7s,7
Instagram,3/20/2018 12:16,27s,27
Messages,3/20/2018 13:11,1m 13s,73
Messages,3/20/2018 13:12,31s,31
The Weather Channel,3/20/2018 13:15,1m 5s,65
The Weather Channel,3/20/2018 13:16,1s,1
Pandora,3/20/2018 13:16,2s,2
Pandora,3/20/2018 13:17,4s,4
Pandora,3/20/2018 13:29,1s,1
Pandora,3/20/2018 13:29,1s,1
Gmail,3/20/2018 13:29,21s,21
Gmail,3/20/2018 13:30,6s,6
Instagram,3/20/2018 13:31,26s,26
Messages,3/20/2018 13:36,5s,5
Instagram,3/20/2018 13:36,2m 58s,178
Messages,3/20/2018 13:39,41s,41
Instagram,3/20/2018 13:40,1m 13s,73
System UI,3/20/2018 13:41,4s,4
Pandora,3/20/2018 13:41,2m 33s,153
Messages,3/20/2018 13:52,3s,3
Messages,3/20/2018 13:53,1m 2s,62
Instagram,3/20/2018 13:54,3s,3
Messages,3/20/2018 14:42,2m 56s,176
Messages,3/20/2018 14:45,20s,20
Instagram,3/20/2018 14:46,2m 1s,121
Messages,3/20/2018 15:25,1m 6s,66
Messages,3/20/2018 15:35,1m ,60
Drive,3/20/2018 15:38,2s,2
Package installer,3/20/2018 15:38,5s,5
Messages,3/20/2018 15:39,3s,3
Messages,3/20/2018 15:45,1m 4s,64
Messages,3/20/2018 15:46,12s,12
Gmail,3/20/2018 15:55,15s,15
Pandora,3/20/2018 15:55,1s,1
Pandora,3/20/2018 15:58,5s,5
Pandora,3/20/2018 15:58,1s,1
Calculator,3/20/2018 15:58,6s,6
Messages,3/20/2018 15:59,17s,17
Gmail,3/20/2018 15:59,18s,18
Messages,3/20/2018 16:22,2s,2
Messages,3/20/2018 16:29,19s,19
Maps,3/20/2018 16:29,1s,1
Maps,3/20/2018 16:29,1m 44s,104
System UI,3/20/2018 16:31,1s,1
Gmail,3/20/2018 16:31,2s,2
Messages,3/20/2018 16:37,41s,41
Messages,3/20/2018 16:38,6s,6
Messages,3/20/2018 16:39,33s,33
Messages,3/20/2018 16:40,14s,14
Messages,3/20/2018 16:41,1s,1
Gmail,3/20/2018 16:43,9s,9
Gmail,3/20/2018 17:00,6s,6
Messages,3/20/2018 17:01,1m 7s,67
The Weather Channel,3/20/2018 17:04,1s,1
The Weather Channel,3/20/2018 17:04,9s,9
The Weather Channel,3/20/2018 17:04,43s,43
The Weather Channel,3/20/2018 17:04,9s,9
Gmail,3/20/2018 17:21,37s,37
Maps,3/20/2018 17:22,33s,33
Calendar,3/20/2018 17:32,43s,43
Maps,3/20/2018 17:53,3s,3
Gmail,3/20/2018 17:53,36s,36
Instagram,3/20/2018 17:55,3s,3
Instagram,3/20/2018 17:55,4s,4
Instagram,3/20/2018 17:55,1m 3s,63
Instagram,3/20/2018 17:56,2s,2
Instagram,3/20/2018 17:59,4s,4
Messages,3/20/2018 18:00,1s,1
Instagram,3/20/2018 18:00,1s,1
Messages,3/20/2018 18:00,5s,5
Messages,3/20/2018 18:04,22s,22
Messages,3/20/2018 18:04,1s,1
Maps,3/20/2018 18:04,2m 17s,137
Instagram,3/20/2018 18:11,9s,9
Instagram,3/20/2018 18:11,10s,10
Calendar,3/20/2018 18:17,45s,45
Messages,3/20/2018 18:30,1m 34s,94
Maps,3/20/2018 18:31,2s,2
System UI,3/20/2018 18:32,1s,1
Messages,3/20/2018 18:32,9s,9
Messages,3/20/2018 18:32,13s,13
Instagram,3/20/2018 18:57,12s,12
Instagram,3/20/2018 18:57,7s,7
Gmail,3/20/2018 18:57,5s,5
Messages,3/20/2018 19:06,13s,13
Messages,3/20/2018 19:07,1m 4s,64
Messages,3/20/2018 19:08,1s,1
Firefox,3/20/2018 19:10,25s,25
Maps,3/20/2018 19:12,1m 6s,66
Maps,3/20/2018 19:17,2s,2
System UI,3/20/2018 19:17,1s,1
Messages,3/20/2018 19:46,3s,3
Messages,3/20/2018 19:46,1s,1
Instagram,3/20/2018 19:46,6s,6
Netflix,3/20/2018 19:46,4s,4
Netflix,3/20/2018 21:27,7m 45s,465
Netflix,3/20/2018 21:35,29s,29
Netflix,3/20/2018 21:36,5s,5
Netflix,3/20/2018 21:36,3s,3
Netflix,3/20/2018 21:36,13s,13
Netflix,3/20/2018 21:36,1m 31s,91
System UI,3/20/2018 21:38,1s,1
Netflix,3/20/2018 21:38,7s,7
Netflix,3/20/2018 21:38,4s,4
Netflix,3/20/2018 21:38,1m 52s,112
Netflix,3/20/2018 21:40,20m 13s,1213
Netflix,3/20/2018 22:00,6s,6
Messages,3/20/2018 22:00,1m 24s,84
Netflix,3/20/2018 22:02,4s,4
Netflix,3/20/2018 22:02,4m 44s,284
System UI,3/20/2018 22:06,2s,2
Messages,3/20/2018 22:06,8s,8
Netflix,3/20/2018 22:07,1s,1
Netflix,3/20/2018 22:07,22m 37s,1357
Netflix,3/20/2018 22:29,20m 28s,1228
Netflix,3/20/2018 22:51,4s,4
Netflix,3/20/2018 22:51,1s,1
Netflix,3/20/2018 22:52,11s,11
Netflix,3/20/2018 22:52,11s,11
Instagram,3/20/2018 22:52,5s,5
T-Mobile,3/20/2018 22:52,3s,3
Gmail,3/20/2018 22:53,4s,4
T-Mobile,3/20/2018 22:53,4s,4
T-Mobile,3/20/2018 22:53,1s,1
T-Mobile,3/20/2018 22:53,51s,51
T-Mobile,3/20/2018 22:54,16s,16
T-Mobile,3/20/2018 22:54,8s,8
T-Mobile,3/20/2018 22:54,29s,29
Netflix,3/20/2018 22:55,25s,25
Netflix,3/20/2018 22:55,1s,1
Netflix,3/20/2018 22:58,6s,6
Netflix,3/20/2018 22:58,9m 33s,573
Netflix,3/20/2018 23:29,23m 45s,1425
Netflix,3/20/2018 23:53,23m 3s,1383
Netflix,3/21/2018 0:16,21s,21
Messages,3/21/2018 8:14,10s,10
Messages,3/21/2018 8:14,16s,16
Gmail,3/21/2018 8:14,26s,26
Gmail,3/21/2018 8:15,6s,6
Instagram,3/21/2018 8:15,3m 47s,227
Instagram,3/21/2018 8:19,1s,1
Camera,3/21/2018 8:19,7s,7
Messages,3/21/2018 8:22,1m 3s,63
Gmail,3/21/2018 8:23,1m 6s,66
Instagram,3/21/2018 8:24,3m 25s,205
Messages,3/21/2018 8:27,4s,4
Instagram,3/21/2018 8:27,1m 10s,70
Tumblr,3/21/2018 8:29,7s,7
Tumblr,3/21/2018 8:29,11s,11
Tumblr,3/21/2018 8:29,42s,42
Tumblr,3/21/2018 8:32,4m 1s,241
Tumblr,3/21/2018 8:32,1m 45s,105
Tumblr,3/21/2018 8:36,4m 46s,286
Instagram,3/21/2018 8:40,5s,5
Instagram,3/21/2018 8:41,2s,2
Gmail,3/21/2018 8:52,11s,11
Gmail,3/21/2018 9:40,7s,7
Gmail,3/21/2018 9:59,29s,29
Gmail,3/21/2018 9:59,8s,8
Messages,3/21/2018 10:18,1m ,60
Messages,3/21/2018 10:19,1s,1
Gmail,3/21/2018 10:19,12s,12
Gmail,3/21/2018 10:33,7s,7
Gmail,3/21/2018 10:40,1m ,60
Gmail,3/21/2018 10:42,4s,4
Instagram,3/21/2018 10:42,51s,51
Instagram,3/21/2018 10:45,1m 26s,86
Gmail,3/21/2018 10:47,1m 3s,63
Gmail,3/21/2018 10:52,20s,20
Instagram,3/21/2018 10:52,4s,4
Gmail,3/21/2018 10:58,1m 1s,61
Messages,3/21/2018 11:01,1m ,60
Messages,3/21/2018 11:02,3s,3
Gmail,3/21/2018 11:02,16s,16
Gmail,3/21/2018 11:03,3s,3
Gmail,3/21/2018 11:03,2s,2
Gmail,3/21/2018 11:03,4s,4
Gmail,3/21/2018 11:09,1m 39s,99
Gmail,3/21/2018 11:19,1m 2s,62
Gmail,3/21/2018 11:20,8s,8
Gmail,3/21/2018 11:24,1m 3s,63
Gmail,3/21/2018 11:25,1s,1
Gmail,3/21/2018 11:25,5s,5
Gmail,3/21/2018 11:25,12s,12
Gmail,3/21/2018 11:25,1m 3s,63
Gmail,3/21/2018 11:27,4s,4
Instagram,3/21/2018 11:27,28s,28
Gmail,3/21/2018 11:28,43s,43
Instagram,3/21/2018 11:29,11s,11
Instagram,3/21/2018 11:29,26s,26
Google Play Store,3/21/2018 11:29,22s,22
Gmail,3/21/2018 11:30,4s,4
Instagram,3/21/2018 11:30,3m 49s,229
Contacts,3/21/2018 11:51,1s,1
Messages,3/21/2018 11:51,33s,33
Phone,3/21/2018 11:51,1m 8s,68
Phone,3/21/2018 11:53,5s,5
Messages,3/21/2018 11:53,38s,38
Google Play Store,3/21/2018 11:54,5s,5
Messenger Lite,3/21/2018 11:54,18s,18
Messenger Lite,3/21/2018 11:54,19s,19
Messenger Lite,3/21/2018 11:54,1m 14s,74
Messenger Lite,3/21/2018 11:56,3s,3
Messenger Lite,3/21/2018 11:56,1s,1
Messenger Lite,3/21/2018 11:56,12s,12
Messenger Lite,3/21/2018 11:56,3s,3
Messenger Lite,3/21/2018 11:57,17s,17
Messenger Lite,3/21/2018 11:58,3s,3
Messenger Lite,3/21/2018 12:12,1m 7s,67
Messenger Lite,3/21/2018 12:13,3s,3
System UI,3/21/2018 12:16,1s,1
Camera,3/21/2018 12:16,5s,5
Gmail,3/21/2018 12:16,14s,14
Messenger Lite,3/21/2018 12:18,5s,5
Gmail,3/21/2018 12:19,15s,15
Twitter,3/21/2018 12:23,2s,2
Twitter,3/21/2018 12:23,12s,12
Twitter,3/21/2018 12:23,8s,8
Twitter,3/21/2018 12:24,1s,1
Twitter,3/21/2018 12:30,2s,2
Twitter,3/21/2018 12:30,2s,2
Twitter,3/21/2018 12:30,3s,3
Twitter,3/21/2018 12:30,12s,12
Twitter,3/21/2018 12:56,9s,9
Firefox,3/21/2018 13:03,3s,3
Netflix,3/21/2018 13:03,4s,4
System UI,3/21/2018 13:04,1s,1
Gmail,3/21/2018 13:04,42s,42
Firefox,3/21/2018 13:05,1m 16s,76
Gmail,3/21/2018 13:06,10s,10
Gmail,3/21/2018 13:16,4s,4
Gmail,3/21/2018 13:26,7s,7
Gmail,3/21/2018 13:30,1m ,60
Gmail,3/21/2018 13:33,3s,3
Gmail,3/21/2018 13:45,6s,6
Instagram,3/21/2018 13:45,10s,10
Instagram,3/21/2018 13:45,17s,17
Instagram,3/21/2018 13:45,14s,14
Instagram,3/21/2018 13:46,32s,32
Instagram,3/21/2018 13:56,1m ,60
Instagram,3/21/2018 13:57,2s,2
Gmail,3/21/2018 14:00,3s,3
Gmail,3/21/2018 14:00,38s,38
Messenger Lite,3/21/2018 14:17,1m ,60
Messenger Lite,3/21/2018 15:05,1s,1
Gmail,3/21/2018 15:38,1m 8s,68
Gmail,3/21/2018 15:48,1s,1
Netflix,3/21/2018 15:48,5s,5
Netflix,3/21/2018 15:48,11m 47s,707
Messages,3/21/2018 15:59,3s,3
Netflix,3/21/2018 16:00,12m 55s,775
Gmail,3/21/2018 16:26,1m 4s,64
Messages,3/21/2018 16:27,1m 5s,65
Phone,3/21/2018 16:28,13s,13
Phone,3/21/2018 16:35,5s,5
Messages,3/21/2018 16:35,8s,8
Messages,3/21/2018 16:36,4s,4
Messages,3/21/2018 16:36,1m 40s,100
Messages,3/21/2018 16:39,1m 22s,82
Messages,3/21/2018 16:40,1s,1
Instagram,3/21/2018 16:43,1m 5s,65
Messages,3/21/2018 16:45,8s,8
Messages,3/21/2018 16:45,1m 39s,99
Messages,3/21/2018 16:48,1m ,60
Messages,3/21/2018 16:56,1s,1
Gmail,3/21/2018 16:56,1m 3s,63
Gmail,3/21/2018 17:09,1m 10s,70
Gmail,3/21/2018 17:14,1m 6s,66
Gmail,3/21/2018 17:16,12s,12
Messages,3/21/2018 17:18,1m 2s,62
Messages,3/21/2018 17:22,17s,17
Gmail,3/21/2018 17:22,23s,23
Instagram,3/21/2018 17:23,20s,20
Gmail,3/21/2018 17:27,2m 2s,122
Gmail,3/21/2018 17:36,6s,6
Messages,3/21/2018 17:37,1m 29s,89
Messages,3/21/2018 17:38,1s,1
Instagram,3/21/2018 17:38,57s,57
Messages,3/21/2018 17:39,1m ,60
Messages,3/21/2018 17:43,1s,1
Instagram,3/21/2018 17:43,1s,1
Instagram,3/21/2018 17:43,14s,14
Messages,3/21/2018 17:44,3s,3
Gmail,3/21/2018 17:44,1m 9s,69
Messenger Lite,3/21/2018 17:45,20s,20
Messenger Lite,3/21/2018 17:46,5s,5
Messenger Lite,3/21/2018 17:46,1m ,60
Messenger Lite,3/21/2018 17:47,2s,2
Messenger Lite,3/21/2018 17:47,17s,17
Instagram,3/21/2018 17:50,1m 18s,78
Instagram,3/21/2018 17:51,1m ,60
Phone,3/21/2018 17:55,46s,46
Instagram,3/21/2018 18:05,3s,3
Messages,3/21/2018 18:09,1m 21s,81
Messages,3/21/2018 18:10,1s,1
Messages,3/21/2018 18:12,1m ,60
Messages,3/21/2018 18:22,1m 7s,67
Gmail,3/21/2018 18:30,1m 8s,68
Messages,3/21/2018 18:31,1s,1
Gmail,3/21/2018 18:31,1s,1
Messages,3/21/2018 18:50,1m 4s,64
Messages,3/21/2018 18:51,1s,1
Instagram,3/21/2018 19:11,1m 7s,67
Instagram,3/21/2018 19:13,1s,1
Gmail,3/21/2018 19:13,16s,16
Gmail,3/21/2018 19:16,1m ,60
Gmail,3/21/2018 19:18,1m 7s,67
Messages,3/21/2018 19:33,1m ,60
Messages,3/21/2018 19:34,1s,1
Snapchat,3/21/2018 19:34,7s,7
Gmail,3/21/2018 19:38,18s,18
Gmail,3/21/2018 19:38,2s,2
Gmail,3/21/2018 19:38,6s,6
Gmail,3/21/2018 19:39,36s,36
Gmail,3/21/2018 19:39,4s,4
Netflix,3/21/2018 19:39,15s,15
Gmail,3/21/2018 19:40,6s,6
Netflix,3/21/2018 19:40,2s,2
Netflix,3/21/2018 19:40,3s,3
Netflix,3/21/2018 19:40,52s,52
System UI,3/21/2018 19:41,2s,2
Google Play Store,3/21/2018 19:41,26s,26
Google Play Store,3/21/2018 19:41,18s,18
Netflix,3/21/2018 19:42,6s,6
Messages,3/21/2018 19:42,44s,44
Netflix,3/21/2018 19:43,1s,1
Netflix,3/21/2018 19:43,21s,21
Messages,3/21/2018 19:43,18s,18
Gmail,3/21/2018 19:44,32s,32
Messages,3/21/2018 20:15,2s,2
Instagram,3/21/2018 20:28,3s,3
Gmail,3/21/2018 20:33,1m 3s,63
Gmail,3/21/2018 20:34,1s,1
Messages,3/21/2018 20:54,1m ,60
Messages,3/21/2018 20:57,23s,23
Messages,3/21/2018 21:04,1m 20s,80
Gmail,3/21/2018 21:06,1m ,60
Instagram,3/21/2018 21:08,54s,54
Gmail,3/21/2018 21:12,1s,1
Gmail,3/21/2018 21:31,1m 7s,67
Gmail,3/21/2018 21:32,1m 7s,67
Gmail,3/21/2018 21:38,1m ,60
Messages,3/21/2018 22:07,8s,8
Messages,3/21/2018 22:10,12s,12
Netflix,3/21/2018 22:41,4s,4
Netflix,3/21/2018 23:03,27s,27
Netflix,3/21/2018 23:04,19s,19
Netflix,3/21/2018 23:04,17m 16s,1036
Netflix,3/22/2018 7:14,1s,1
System UI,3/22/2018 7:14,1s,1
The Weather Channel,3/22/2018 7:14,15s,15
The Weather Channel,3/22/2018 7:14,20s,20
The Weather Channel,3/22/2018 7:14,10s,10
Instagram,3/22/2018 7:15,43s,43
Messages,3/22/2018 7:15,2s,2
Gmail,3/22/2018 7:15,5s,5
Gmail,3/22/2018 7:35,5s,5
System UI,3/22/2018 7:35,1s,1
Instagram,3/22/2018 8:36,5m 33s,333
Gmail,3/22/2018 9:06,9s,9
Docs,3/22/2018 9:06,33s,33
Instagram,3/22/2018 9:29,1m 39s,99
Instagram,3/22/2018 9:31,1s,1
Messages,3/22/2018 10:00,7s,7
Phone,3/22/2018 10:00,1m 2s,62
Phone,3/22/2018 10:01,2m 11s,131
Phone,3/22/2018 10:18,3s,3
Instagram,3/22/2018 10:18,7s,7
Gmail,3/22/2018 10:43,1m ,60
Messages,3/22/2018 10:44,2m 38s,158
Messages,3/22/2018 10:47,13s,13
Gmail,3/22/2018 10:47,21s,21
Gmail,3/22/2018 10:48,13s,13
Messages,3/22/2018 11:02,1m 28s,88
Messages,3/22/2018 11:04,1s,1
App Usage Tracker,3/22/2018 11:04,29s,29
Messages,3/22/2018 11:23,1m ,60
Messages,3/22/2018 11:24,1s,1
Messages,3/22/2018 11:44,1m 18s,78
Messages,3/22/2018 11:46,2s,2
Messages,3/22/2018 13:13,1m 31s,91
Instagram,3/22/2018 13:14,9s,9
Instagram,3/22/2018 13:14,15s,15
Messages,3/22/2018 13:34,3s,3
Messages,3/22/2018 13:45,1m 18s,78
Messages,3/22/2018 13:54,1s,1
Instagram,3/22/2018 13:55,1m 39s,99
Gmail,3/22/2018 14:00,10s,10
Gmail,3/22/2018 14:02,2m 2s,122
Messages,3/22/2018 14:15,1m ,60
Messages,3/22/2018 14:27,1s,1
Messages,3/22/2018 14:27,4s,4
Instagram,3/22/2018 14:27,1m 18s,78
Gmail,3/22/2018 14:35,25s,25
Messages,3/22/2018 14:38,1m 16s,76
Messages,3/22/2018 14:46,1m 9s,69
Messages,3/22/2018 14:47,1s,1
Messages,3/22/2018 14:47,1m 46s,106
Messages,3/22/2018 14:50,2m 28s,148
Messages,3/22/2018 14:55,1m 9s,69
Messages,3/22/2018 14:56,3s,3
Gmail,3/22/2018 14:57,21s,21
Messages,3/22/2018 14:58,2s,2
Messages,3/22/2018 14:58,2s,2
Messages,3/22/2018 15:05,5s,5
Messages,3/22/2018 15:05,8s,8
Messages,3/22/2018 15:06,1s,1
Firefox,3/22/2018 15:06,27s,27
Phone,3/22/2018 15:07,5s,5
Phone,3/22/2018 15:08,2s,2
Messages,3/22/2018 15:08,9s,9
Contacts,3/22/2018 15:09,7s,7
Phone,3/22/2018 15:09,2s,2
Messages,3/22/2018 15:13,46s,46
Phone,3/22/2018 15:13,1s,1
Messages,3/22/2018 15:27,11s,11
Messages,3/22/2018 15:28,1s,1
Messages,3/22/2018 15:34,12s,12
Calendar,3/22/2018 15:34,7s,7
Messages,3/22/2018 15:58,1m 18s,78
Messages,3/22/2018 15:59,7s,7
Gmail,3/22/2018 16:42,1s,1
Gmail,3/22/2018 17:00,6s,6
Messages,3/22/2018 17:03,15s,15
Messages,3/22/2018 17:03,1m 5s,65
Messages,3/22/2018 17:04,2s,2
Gmail,3/22/2018 17:46,2s,2
Gmail,3/22/2018 17:48,3s,3
Gmail,3/22/2018 17:49,9s,9
System UI,3/22/2018 17:49,1s,1
Gmail,3/22/2018 18:27,1m 5s,65
Gmail,3/22/2018 20:26,1s,1
Keep,3/22/2018 20:26,21s,21
Messages,3/22/2018 20:27,13s,13
Instagram,3/22/2018 20:28,53s,53
Snapchat,3/22/2018 20:51,23s,23
System UI,3/22/2018 21:13,1s,1
Snapchat,3/22/2018 21:13,1s,1
Instagram,3/22/2018 21:13,12s,12
Instagram,3/22/2018 21:13,41s,41
Gmail,3/22/2018 21:39,1m ,60
Gmail,3/22/2018 21:50,1s,1
Instagram,3/22/2018 21:50,9s,9
Gmail,3/22/2018 21:55,3s,3
Instagram,3/22/2018 21:55,4s,4
Instagram,3/22/2018 21:58,1m 17s,77
Instagram,3/22/2018 22:00,5s,5
Drive,3/22/2018 22:20,12s,12
Drive,3/22/2018 22:56,1m 25s,85
Drive,3/22/2018 22:57,1s,1
System UI,3/22/2018 22:57,1s,1
The Weather Channel,3/22/2018 22:58,1m 16s,76
Maps,3/22/2018 22:59,36s,36
Instagram,3/22/2018 23:00,25s,25
The Weather Channel,3/22/2018 23:27,1s,1
The Weather Channel,3/22/2018 23:27,8s,8
The Weather Channel,3/22/2018 23:27,11s,11
Netflix,3/22/2018 23:27,12m 45s,765
Netflix,3/22/2018 23:40,4s,4
Netflix,3/22/2018 23:40,21s,21
Netflix,3/22/2018 23:41,27m 48s,1668
Netflix,3/23/2018 0:08,32m 52s,1972
Netflix,3/23/2018 0:41,28m 35s,1715
Netflix,3/23/2018 1:12,28m 23s,1703
Netflix,3/23/2018 1:38,30m 54s,1854
Netflix,3/23/2018 2:09,31m 8s,1868
Netflix,3/23/2018 2:40,15m 33s,933
System UI,3/23/2018 2:56,2s,2
Gmail,3/23/2018 6:25,16s,16
Instagram,3/23/2018 6:25,3m 19s,199
System UI,3/23/2018 6:29,3s,3
Instagram,3/23/2018 6:29,2m 38s,158
Gmail,3/23/2018 6:31,9s,9
Instagram,3/23/2018 7:32,12s,12
Gmail,3/23/2018 7:32,26s,26
Gmail,3/23/2018 8:15,3s,3
Twitter,3/23/2018 9:06,31s,31
Twitter,3/23/2018 9:06,35s,35
Twitter,3/23/2018 9:07,48s,48
Twitter,3/23/2018 9:08,53s,53
Twitter,3/23/2018 9:09,6m 22s,382
Firefox,3/23/2018 9:15,27s,27
Gmail,3/23/2018 9:16,3s,3
Twitter,3/23/2018 9:16,53s,53
Firefox,3/23/2018 9:17,2m 1s,121
Twitter,3/23/2018 9:19,1m 8s,68
Twitter,3/23/2018 9:20,23s,23
Twitter,3/23/2018 9:20,23s,23
Instagram,3/23/2018 9:26,3m 42s,222
Instagram,3/23/2018 9:30,2s,2
Gmail,3/23/2018 9:30,13s,13
Twitter,3/23/2018 9:30,26s,26
System UI,3/23/2018 9:31,1s,1
Pandora,3/23/2018 9:31,3s,3
Pandora,3/23/2018 9:36,11s,11
Messages,3/23/2018 9:36,43s,43
Messages,3/23/2018 9:37,29s,29
Messages,3/23/2018 9:38,1s,1
Gmail,3/23/2018 9:41,3s,3
Messages,3/23/2018 9:43,25s,25
Messages,3/23/2018 9:43,4s,4
Messages,3/23/2018 9:43,1s,1
Messages,3/23/2018 9:43,57s,57
Contacts,3/23/2018 9:44,5s,5
Messages,3/23/2018 9:44,2s,2
Instagram,3/23/2018 9:45,3s,3
System UI,3/23/2018 9:45,5s,5
Pandora,3/23/2018 9:48,3s,3
Pandora,3/23/2018 9:48,3s,3
Gmail,3/23/2018 9:49,2m 27s,147
Messages,3/23/2018 9:51,2s,2
Messages,3/23/2018 9:51,3s,3
Messages,3/23/2018 9:51,24s,24
Messages,3/23/2018 9:56,4s,4
Messages,3/23/2018 9:58,22s,22
Messages,3/23/2018 9:58,38s,38
Messages,3/23/2018 10:01,3s,3
Messages,3/23/2018 10:14,20s,20
Instagram,3/23/2018 10:14,52s,52
Instagram,3/23/2018 10:29,17s,17
Gmail,3/23/2018 10:40,1m 4s,64
Messages,3/23/2018 10:57,1m ,60
Messages,3/23/2018 10:59,2s,2
Instagram,3/23/2018 10:59,1m 1s,61
Twitter,3/23/2018 11:01,23s,23
Twitter,3/23/2018 11:01,23s,23
Firefox,3/23/2018 11:01,30s,30
Gmail,3/23/2018 11:02,12s,12
Gmail,3/23/2018 11:02,24s,24
Gmail,3/23/2018 11:03,2m 26s,146
Gmail,3/23/2018 11:05,11s,11
Instagram,3/23/2018 11:06,1m 33s,93
Firefox,3/23/2018 11:07,1m 9s,69
Instagram,3/23/2018 11:08,1m 22s,82
Instagram,3/23/2018 12:21,33s,33
Gmail,3/23/2018 12:22,6s,6
Messages,3/23/2018 12:38,2m 13s,133
Messages,3/23/2018 12:41,3s,3
Messages,3/23/2018 12:52,6s,6
Gmail,3/23/2018 14:16,3s,3
Messages,3/23/2018 14:55,41s,41
Gallery,3/23/2018 14:56,8s,8
Android System,3/23/2018 14:56,2s,2
Instagram,3/23/2018 14:56,50s,50
Instagram,3/23/2018 14:57,8s,8
Instagram,3/23/2018 14:57,14s,14
Instagram,3/23/2018 14:57,10s,10
Gmail,3/23/2018 16:00,13s,13
Gmail,3/23/2018 16:00,23s,23
Instagram,3/23/2018 16:01,1m 14s,74
Instagram,3/23/2018 16:02,1s,1
Gmail,3/23/2018 16:02,56s,56
Instagram,3/23/2018 16:03,6s,6
Instagram,3/23/2018 16:03,20s,20
Instagram,3/23/2018 16:03,1m ,60
